3.941113727	0.173535895	-0.378304538	-0.447696891	0.7750
3.922777342	0.225180008	-0.415329616	-0.554240164	0.6542
3.922725458	0.226599905	-0.415668776	-0.557833914	0.7190
3.922725458	0.258086284	-0.446238302	-0.690369833	0.7098
3.922725458	0.237116271	-0.42159003	-0.571541226	0.6994
3.922725458	0.252731703	-0.438540829	-0.650334016	0.7313
3.922777342	0.223132362	-0.415216621	-0.571217489	0.6929
3.739018246	0.18774627	-0.378097039	-0.455807889	0.6574
3.941113727	0.193013227	-0.388276692	-0.479647496	0.7736
